Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Rating_Imputed,Promo Used,Subscription Used,Freq_per_Year,Est_Annual_Spend,CLV_Score,Value_Tier,Promo_Dependent,Satisfaction_Flag,Age_Group,Loyalty_Score_A,Loyal_A,Loyalty_Score_B,Loyal_B,Loyal_Both,Segment
3215,53,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,No,Free Shipping,0,No,6,Debit Card,Annually,0,0,0,1,78,151.78099162631443,Low,0,Neutral,46-55,0.24081632653061225,0,0.27522282126241304,0,0,Growth Prospects
3216,34,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,No,Free Shipping,0,No,10,Paypal,Every 3 Months,0,0,0,4,360,863.2422982074135,Mid,0,Detractor,26-35,0.29699879951980795,0,0.2447277648420221,0,0,Growth Prospects
3217,39,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,No,Next Day Air,0,No,18,Cash,Weekly,0,0,0,52,4420,13014.420287915666,Premium,0,Neutral,36-45,0.7387755102040816,1,0.627697903018305,1,1,Champions
3218,44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,Express,0,No,46,Venmo,Weekly,0,0,0,52,3016,11612.045166757536,Premium,0,Neutral,36-45,0.9673469387755103,1,0.593193570672689,1,1,Champions
3219,37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Express,0,No,49,Paypal,Monthly,0,0,0,12,408,1596.1053862146834,High,0,Neutral,36-45,0.6781112444977992,1,0.4067592823517982,0,0,Growth Prospects
3220,57,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,No,2-Day Shipping,0,No,39,Credit Card,Weekly,0,0,0,52,2080,7672.869264556987,Premium,0,Neutral,56+,0.9102040816326531,1,0.5082732585203149,1,1,Champions
3221,38,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,No,Free Shipping,0,No,16,Cash,Monthly,0,0,0,12,348,985.9582437315632,Mid,0,Promoter,36-45,0.4087234893957583,0,0.4157470937680622,0,0,Growth Prospects
3222,21,Female,T-Shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,No,Standard,0,No,28,Cash,Annually,0,0,0,1,76,255.91448307897204,Low,0,Neutral,18-25,0.4204081632653061,0,0.2897849435813149,0,0,Growth Prospects
3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Store Pickup,0,No,22,Paypal,Quarterly,0,0,0,4,336,1053.5260565521944,Mid,0,Promoter,36-45,0.39495798319327735,0,0.47740954644156947,1,0,Growth Prospects
3224,68,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,No,Standard,0,No,36,Venmo,Bi-Weekly,0,0,0,26,1690,6102.451272368739,Premium,0,Neutral,56+,0.6817927170868348,1,0.5176343640430301,1,1,Champions
3225,37,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,No,Free Shipping,0,No,18,Paypal,Monthly,0,0,0,12,960,2826.6614199997825,High,0,Detractor,36-45,0.42505002000800324,0,0.29303614174485393,0,0,Growth Prospects
3226,53,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3.0,No,Store Pickup,0,No,31,Credit Card,Weekly,0,0,0,52,5096,17661.390160667408,Premium,0,Neutral,46-55,0.8448979591836736,1,0.694032926843511,1,1,Champions
3227,57,Female,Sneakers,Footwear,71,Minnesota,Xl,Beige,Spring,3.3,No,Next Day Air,0,No,38,Bank Transfer,Fortnightly,0,0,0,26,1846,6762.934798755327,Premium,0,Neutral,56+,0.6981192476990796,1,0.4618850396001,1,1,Champions
3228,28,Female,Scarf,Accessories,69,Alaska,Xl,White,Fall,2.7,No,Free Shipping,0,No,42,Debit Card,Quarterly,0,0,0,4,276,1038.0912319314232,Mid,0,Detractor,26-35,0.5582232893157264,1,0.2490297847712601,0,0,At-Risk Loyalists
3229,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,2-Day Shipping,0,No,27,Paypal,Annually,0,0,0,1,95,316.55942846664436,Low,0,Promoter,36-45,0.41224489795918373,0,0.4592770645688933,1,0,Growth Prospects
3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Express,0,No,24,Cash,Monthly,0,0,0,12,804,2587.9761631940332,High,0,Detractor,46-55,0.47402961184473796,0,0.2871634795002307,0,0,Growth Prospects
3231,49,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,Next Day Air,0,No,38,Debit Card,Annually,0,0,0,1,49,179.51452066035267,Low,0,Detractor,46-55,0.5020408163265306,0,0.20390518284204304,0,0,At-Risk Loyalists
3232,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,No,Free Shipping,0,No,9,Credit Card,Annually,0,0,0,1,97,223.35075402042244,Low,0,Promoter,56+,0.2653061224489796,0,0.43298373874467966,1,0,Growth Prospects
3233,45,Female,T-Shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,No,Next Day Air,0,No,19,Bank Transfer,Monthly,0,0,0,12,408,1222.2587676100284,Mid,0,Promoter,36-45,0.4332132853141257,0,0.40956108154232646,0,0,Growth Prospects
3234,45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,No,Express,0,No,11,Debit Card,Bi-Weekly,0,0,0,26,1924,4780.960394192112,Premium,0,Neutral,36-45,0.4777110844337735,0,0.473120124618524,1,0,Champions
3235,49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,2-Day Shipping,0,No,16,Debit Card,Quarterly,0,0,0,4,384,1087.9539241175871,Mid,0,Detractor,46-55,0.3459783913565426,0,0.2262566169339825,0,0,Growth Prospects
3236,27,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4.0,No,Free Shipping,0,No,18,Venmo,Monthly,0,0,0,12,816,2402.662206999815,High,0,Promoter,26-35,0.42505002000800324,0,0.43860397595775075,1,0,Growth Prospects
3237,63,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,No,Next Day Air,0,No,8,Cash,Monthly,0,0,0,12,1008,2214.8023739549094,High,0,Promoter,56+,0.3434173669467787,0,0.44598183312593814,1,0,Growth Prospects
3238,61,Female,T-Shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,No,Express,0,No,4,Cash,Weekly,0,0,0,52,2964,4770.373972454673,Premium,0,Detractor,56+,0.6244897959183674,1,0.35285965407218556,0,0,Champions
3239,25,Female,Sneakers,Footwear,84,Wyoming,Xl,Teal,Fall,3.4,No,2-Day Shipping,0,No,37,Cash,Quarterly,0,0,0,4,336,1222.2289496680655,Mid,0,Neutral,18-25,0.5174069627851141,0,0.3375603478954129,0,0,At-Risk Loyalists
3240,33,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,2-Day Shipping,0,No,30,Cash,Monthly,0,0,0,12,384,1318.6510865222963,Mid,0,Detractor,26-35,0.5230092036814726,0,0.2559327384243787,0,0,At-Risk Loyalists
3241,56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,0,No,37,Bank Transfer,Monthly,0,0,0,12,444,1615.0882549185153,High,0,Neutral,56+,0.5801520608243298,1,0.3952263408447422,0,0,Growth Prospects
3242,50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,No,Store Pickup,0,No,30,Paypal,Quarterly,0,0,0,4,232,796.685031440554,Mid,0,Promoter,46-55,0.4602641056422569,0,0.4470901758561001,1,0,At-Risk Loyalists
3243,45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,Express,0,No,17,Venmo,Weekly,0,0,0,52,3848,11122.15052438444,Premium,0,Detractor,36-45,0.7306122448979593,1,0.5091400998860578,1,1,Champions
3244,45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5.0,No,Store Pickup,0,No,11,Bank Transfer,Every 3 Months,0,0,0,4,396,984.0230333160481,Mid,0,Promoter,36-45,0.3051620648259304,0,0.5236994794440998,1,0,Growth Prospects
3245,65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,No,Express,0,No,42,Credit Card,Annually,0,0,0,1,81,304.65720937117857,Low,0,Promoter,56+,0.5346938775510204,0,0.47098421986769734,1,0,At-Risk Loyalists
3246,63,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,No,Next Day Air,0,No,20,Cash,Weekly,0,0,0,52,3952,12031.952673882968,Premium,0,Neutral,56+,0.7551020408163265,1,0.5795250632681295,1,1,Champions
3247,70,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,No,Store Pickup,0,No,37,Cash,Monthly,0,0,0,12,1176,4277.801323838229,High,0,Detractor,56+,0.5801520608243298,1,0.35274029305686305,0,0,Growth Prospects
3248,53,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,No,Express,0,No,12,Paypal,Fortnightly,0,0,0,26,2366,6068.670179753996,Premium,0,Neutral,46-55,0.48587434973989596,0,0.49280320693749446,1,0,Champions
3249,22,Female,T-Shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,No,Free Shipping,0,No,41,Bank Transfer,Quarterly,0,0,0,4,316,1181.1035993775445,Mid,0,Promoter,18-25,0.5500600240096039,1,0.43254849112981214,1,1,At-Risk Loyalists
3250,26,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,No,Express,0,No,32,Credit Card,Quarterly,0,0,0,4,332,1160.8405104068715,Mid,0,Neutral,26-35,0.4765906362545019,0,0.33604993382824255,0,0,At-Risk Loyalists
3251,23,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,No,2-Day Shipping,0,No,15,Venmo,Weekly,0,0,0,52,4680,12975.715220082177,Premium,0,Detractor,18-25,0.7142857142857144,1,0.5667455953911678,1,1,Champions
3252,25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Standard,0,No,39,Venmo,Quarterly,0,0,0,4,80,295.1103563291149,Low,0,Neutral,18-25,0.533733493397359,0,0.35074932708812057,0,0,At-Risk Loyalists
3253,69,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,No,Store Pickup,0,No,48,Credit Card,Fortnightly,0,0,0,26,546,2124.933882768402,High,0,Detractor,56+,0.7797519007603042,1,0.2757706898729564,0,0,Growth Prospects
3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,0,No,8,Venmo,Fortnightly,0,0,0,26,1560,3427.6703406445026,High,0,Neutral,36-45,0.45322128851540616,0,0.3678234915970673,0,0,Growth Prospects
3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,No,Store Pickup,0,No,11,Bank Transfer,Every 3 Months,0,0,0,4,124,308.12842457371204,Low,0,Promoter,18-25,0.3051620648259304,0,0.4950696263764013,1,0,Growth Prospects
3256,57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,No,Next Day Air,0,No,36,Bank Transfer,Monthly,0,0,0,12,480,1733.2405980692276,High,0,Detractor,56+,0.5719887955182074,1,0.27813338593843917,0,0,Growth Prospects
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,Free Shipping,0,No,50,Venmo,Every 3 Months,0,0,0,4,104,408.90986580332986,Low,0,Promoter,56+,0.6235294117647059,1,0.47354927414681036,1,1,At-Risk Loyalists
3258,44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,Express,0,No,39,Venmo,Every 3 Months,0,0,0,4,392,1446.040746012663,Mid,0,Neutral,36-45,0.533733493397359,0,0.3310670603915429,0,0,At-Risk Loyalists
3259,31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,Express,0,No,11,Credit Card,Bi-Weekly,0,0,0,26,1326,3294.9862176188885,High,0,Promoter,26-35,0.4777110844337735,0,0.49655890353586324,1,0,Growth Prospects
3260,57,Female,Hat,Accessories,95,Oklahoma,Xl,Indigo,Fall,3.7,No,2-Day Shipping,0,No,5,Debit Card,Every 3 Months,0,0,0,4,380,680.8685983066608,Mid,0,Neutral,56+,0.25618247298919566,0,0.36024060398360747,0,0,Growth Prospects
3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,2-Day Shipping,0,No,7,Credit Card,Annually,0,0,0,1,36,74.85989550047408,Low,0,Promoter,36-45,0.2489795918367347,0,0.44133023843983477,1,0,Growth Prospects
3262,48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,Store Pickup,0,No,50,Debit Card,Weekly,0,0,0,52,2704,10631.656510886576,Premium,0,Neutral,46-55,1.0,1,0.5690718820462484,1,1,Champions
3263,42,Female,T-Shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,Standard,0,No,21,Cash,Every 3 Months,0,0,0,4,140,432.74594347016426,Low,0,Detractor,36-45,0.3867947178871549,0,0.23413574201352005,0,0,Growth Prospects
3264,56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,No,Express,0,No,31,Debit Card,Fortnightly,0,0,0,26,1768,6127.421076149916,Premium,0,Promoter,56+,0.6409763905562225,1,0.5782487263454354,1,1,Champions
3265,28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4.0,No,Express,0,No,39,Cash,Bi-Weekly,0,0,0,26,1300,4795.543290348117,Premium,0,Promoter,26-35,0.7062825130052022,1,0.4974789252617591,1,1,Champions
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Express,0,No,28,Credit Card,Fortnightly,0,0,0,26,2600,8754.969157964833,Premium,0,Neutral,36-45,0.616486594637855,1,0.49889747182100835,1,1,Champions
3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Next Day Air,0,No,33,Bank Transfer,Weekly,0,0,0,52,3848,13569.43529872299,Premium,0,Promoter,46-55,0.8612244897959183,1,0.7373536090421586,1,1,Champions
3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,No,Store Pickup,0,No,42,Credit Card,Quarterly,0,0,0,4,180,677.0160208248412,Mid,0,Neutral,36-45,0.5582232893157264,1,0.2761458143571984,0,0,At-Risk Loyalists
3269,22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Free Shipping,0,No,5,Bank Transfer,Every 3 Months,0,0,0,4,388,695.2026740604854,Mid,0,Detractor,18-25,0.25618247298919566,0,0.2525932825973501,0,0,Growth Prospects
3270,27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Express,0,No,25,Cash,Monthly,0,0,0,12,720,2345.829507375467,High,0,Promoter,26-35,0.4821928771508604,0,0.5452056522664993,1,0,Growth Prospects
3271,59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Express,0,No,48,Paypal,Annually,0,0,0,1,25,97.29550745276566,Low,0,Promoter,56+,0.5836734693877551,1,0.46588224895364067,1,1,At-Risk Loyalists
3272,35,Female,Socks,Clothing,55,Nevada,Xl,Magenta,Spring,4.4,No,Standard,0,No,30,Credit Card,Weekly,0,0,0,52,2860,9821.203404827518,Premium,0,Promoter,26-35,0.8367346938775511,1,0.6691313234181797,1,1,Champions
3273,58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Next Day Air,0,No,34,Paypal,Quarterly,0,0,0,4,396,1407.9178323498077,Mid,0,Neutral,56+,0.49291716686674675,0,0.3061290762080242,0,0,At-Risk Loyalists
3274,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Free Shipping,0,No,34,Paypal,Every 3 Months,0,0,0,4,180,639.9626510680945,Mid,0,Detractor,56+,0.49291716686674675,0,0.2272341454568289,0,0,At-Risk Loyalists
3275,46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,Store Pickup,0,No,14,Cash,Fortnightly,0,0,0,26,520,1408.1861045731491,Mid,0,Neutral,46-55,0.5022008803521409,0,0.4021356768342145,0,0,Growth Prospects
3276,43,Female,Pants,Clothing,88,Alabama,Xl,Green,Summer,2.6,No,2-Day Shipping,0,No,2,Debit Card,Weekly,0,0,0,52,4576,5027.24983294527,Premium,0,Detractor,36-45,0.6081632653061224,1,0.33517988175464336,0,0,Champions
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,Store Pickup,0,No,41,Paypal,Every 3 Months,0,0,0,4,396,1480.117168840214,Mid,0,Promoter,36-45,0.5500600240096039,1,0.41590548386373094,0,0,At-Risk Loyalists
3278,59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Store Pickup,0,No,3,Credit Card,Monthly,0,0,0,12,1032,1430.655780675727,Mid,0,Promoter,56+,0.3026010404161665,0,0.5226885254695364,1,0,Growth Prospects
3279,59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,2-Day Shipping,0,No,18,Bank Transfer,Weekly,0,0,0,52,3640,10717.757884165843,Premium,0,Neutral,56+,0.7387755102040816,1,0.5591903383381629,1,1,Champions
3280,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3.0,No,Express,0,No,1,Debit Card,Fortnightly,0,0,0,26,1300,901.0913347279288,Mid,0,Neutral,56+,0.39607843137254906,0,0.28165901049474495,0,0,Growth Prospects
3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Next Day Air,0,No,5,Paypal,Monthly,0,0,0,12,684,1225.5634769519895,Mid,0,Detractor,36-45,0.3189275710284114,0,0.2536423913058272,0,0,Growth Prospects
3282,27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Free Shipping,0,No,41,Bank Transfer,Annually,0,0,0,1,69,257.8992036615524,Low,0,Neutral,26-35,0.526530612244898,0,0.2778337760638378,0,0,At-Risk Loyalists
3283,24,Female,T-Shirt,Clothing,94,California,M,Red,Fall,4.8,No,Next Day Air,0,No,5,Credit Card,Monthly,0,0,0,12,1128,2021.104681289246,High,0,Promoter,18-25,0.3189275710284114,0,0.5252160543685429,1,0,Growth Prospects
3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Express,0,No,10,Debit Card,Every 3 Months,0,0,0,4,96,230.19794618864358,Low,0,Detractor,46-55,0.29699879951980795,0,0.25315220850048326,0,0,Growth Prospects
3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,2-Day Shipping,0,No,20,Venmo,Annually,0,0,0,1,79,240.5172725801504,Low,0,Promoter,56+,0.35510204081632657,0,0.44540610737677067,1,0,Growth Prospects
3286,58,Female,Hat,Accessories,31,Hawaii,Xl,Magenta,Fall,4.6,No,Free Shipping,0,No,11,Cash,Weekly,0,0,0,52,1612,4005.6695194582567,High,0,Promoter,56+,0.6816326530612244,1,0.5500447049232227,1,1,Growth Prospects
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,No,Express,0,No,4,Venmo,Fortnightly,0,0,0,26,1742,2803.6408434602026,High,0,Promoter,36-45,0.42056822729091636,0,0.5684697386393471,1,0,Growth Prospects
3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,0,No,38,Credit Card,Weekly,0,0,0,52,3276,12001.827952720721,Premium,0,Promoter,18-25,0.9020408163265305,1,0.7107838682946028,1,1,Champions
3289,67,Female,Handbag,Accessories,61,South Carolina,Xl,White,Spring,4.9,No,Next Day Air,0,No,19,Credit Card,Bi-Weekly,0,0,0,26,1586,4751.2313858566295,Premium,0,Promoter,56+,0.5430172068827531,0,0.60438866584659,1,0,Champions
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,2-Day Shipping,0,No,16,Venmo,Every 3 Months,0,0,0,4,200,566.6426688112432,Mid,0,Promoter,26-35,0.3459783913565426,0,0.3934301651970566,0,0,Growth Prospects
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Free Shipping,0,No,2,Paypal,Monthly,0,0,0,12,984,1081.0344920494201,Mid,0,Neutral,46-55,0.29443777511004404,0,0.29808636977249137,0,0,Growth Prospects
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,0,No,11,Cash,Monthly,0,0,0,12,612,1520.7628696702561,Mid,0,Detractor,26-35,0.3679071628651461,0,0.24890553923315456,0,0,Growth Prospects
3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Standard,0,No,18,Bank Transfer,Fortnightly,0,0,0,26,598,1760.7745095415312,High,0,Promoter,56+,0.5348539415766307,0,0.5308108360856085,1,0,Growth Prospects
3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,0,No,47,Credit Card,Fortnightly,0,0,0,26,2366,9159.26159180807,Premium,0,Neutral,18-25,0.7715886354541817,1,0.5448447678701744,1,1,Champions
3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,0,No,15,Bank Transfer,Bi-Weekly,0,0,0,26,1560,4325.2384066940585,High,0,Promoter,56+,0.5103641456582633,0,0.5459074450176111,1,0,Growth Prospects
3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,0,No,15,Cash,Weekly,0,0,0,52,1768,4901.936860919933,Premium,0,Detractor,56+,0.7142857142857144,1,0.35609665504251486,0,0,Champions
3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,Next Day Air,0,No,47,Venmo,Quarterly,0,0,0,4,92,356.150493003526,Low,0,Promoter,18-25,0.5990396158463387,1,0.4122511714452113,0,0,At-Risk Loyalists
3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,0,No,47,Paypal,Monthly,0,0,0,12,984,3809.2617947333647,High,0,Promoter,56+,0.6617847138855544,1,0.48521224796722845,1,1,Growth Prospects
3299,65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,Express,0,No,6,Bank Transfer,Every 3 Months,0,0,0,4,292,568.2057635241515,Mid,0,Neutral,56+,0.26434573829531816,0,0.33346862390803067,0,0,Growth Prospects
3300,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4.0,No,2-Day Shipping,0,No,18,Venmo,Monthly,0,0,0,12,384,1130.664567999913,Mid,0,Promoter,36-45,0.42505002000800324,0,0.40730747859644123,0,0,Growth Prospects
3301,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Express,0,No,40,Bank Transfer,Bi-Weekly,0,0,0,26,2080,7724.22989874496,Premium,0,Promoter,26-35,0.7144457783113245,1,0.5695369463630084,1,1,Champions
3302,36,Female,Pants,Clothing,58,Oklahoma,Xl,Charcoal,Summer,2.5,No,Free Shipping,0,No,31,Credit Card,Fortnightly,0,0,0,26,1508,5226.329741421988,Premium,0,Detractor,36-45,0.6409763905562225,1,0.3280780856815233,0,0,Champions
3303,36,Female,Blouse,Clothing,82,Alabama,Xl,Beige,Winter,4.2,No,Standard,0,No,31,Venmo,Bi-Weekly,0,0,0,26,2132,7388.948944769017,Premium,0,Promoter,36-45,0.6409763905562225,1,0.5852876232749125,1,1,Champions
3304,20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,Next Day Air,0,No,4,Credit Card,Fortnightly,0,0,0,26,1560,2510.7231433971965,High,0,Neutral,18-25,0.42056822729091636,0,0.3692627299578606,0,0,Growth Prospects
3305,30,Female,Handbag,Accessories,79,Mississippi,Xl,Orange,Fall,4.8,No,Next Day Air,0,No,36,Bank Transfer,Every 3 Months,0,0,0,4,316,1141.050060395575,Mid,0,Promoter,26-35,0.5092436974789916,0,0.503563005435007,1,0,At-Risk Loyalists
3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Standard,0,No,31,Paypal,Bi-Weekly,0,0,0,26,1066,3694.4744723845083,High,0,Promoter,26-35,0.6409763905562225,1,0.5783879965528727,1,1,Growth Prospects
3307,63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Store Pickup,0,No,6,Venmo,Fortnightly,0,0,0,26,1014,1973.1528911420876,High,0,Neutral,56+,0.4368947579031613,0,0.38003623844137613,0,0,Growth Prospects
3308,18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4.0,No,Store Pickup,0,No,1,Cash,Monthly,0,0,0,12,432,299.4395820018964,Low,0,Promoter,18-25,0.2862745098039216,0,0.3868558442668405,0,0,Growth Prospects
3309,55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Express,0,No,29,Cash,Monthly,0,0,0,12,840,2857.0058005962105,High,0,Detractor,46-55,0.5148459383753501,0,0.2817827412652849,0,0,Growth Prospects
3310,48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Store Pickup,0,No,19,Paypal,Monthly,0,0,0,12,564,1689.593002284451,High,0,Neutral,46-55,0.4332132853141257,0,0.3130594713143682,0,0,Growth Prospects
3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Free Shipping,0,No,12,Paypal,Fortnightly,0,0,0,26,702,1800.5944489379988,High,0,Neutral,36-45,0.48587434973989596,0,0.37579057424709505,0,0,Growth Prospects
3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4.0,No,Express,0,No,18,Bank Transfer,Annually,0,0,0,1,52,153.1108269166549,Low,0,Promoter,26-35,0.33877551020408164,0,0.38325554080950897,0,0,Growth Prospects
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Next Day Air,0,No,45,Cash,Quarterly,0,0,0,4,300,1148.5924189467285,Mid,0,Neutral,46-55,0.5827130852340936,1,0.3957485792106626,0,0,At-Risk Loyalists
3314,55,Female,Hat,Accessories,30,Kansas,Xl,Black,Fall,3.9,No,Express,0,No,45,Credit Card,Monthly,0,0,0,12,360,1378.3109027360742,Mid,0,Neutral,46-55,0.6454581832733094,1,0.40140062108662855,0,0,At-Risk Loyalists
